domain,problem,k,iterations,relevant_plans,irrelevant_plans,unfiltered_plans,processed_plans,relevant_plans_pctg,irrelevant_plans_pctg,unfiltered_plans_pctg,planning_time,extending_plans_time,task_reformulation_time,independent_planning_time,global_time,planning_time_pctg,extending_plans_time_pctg,task_reformulation_time_pctg,independent_planning_time_pctg
driverlog,p21.pddl,100,1,100,0,0,100,1.0,0.0,0.0,1.23,0,0.06999999999999984,22.759999999999998,27.63708209991455,0.044505421938295105,0.0,0.0025328288907972766,0.8235312222078021
driverlog,p34.pddl,5,1,5,0,0,5,1.0,0.0,0.0,26.48,0,0.0799999999999983,1.7900000000000027,28.663000106811523,0.9238390922556375,0.0,0.0027910546593825315,0.06244984800368556
miconic,p9.pddl,10,2,16,0,0,16,1.0,0.0,0.0,0.2500000000000001,0,0.18999999999999995,3.7200000000000006,4.627142667770386,0.05402902351408671,0.0,0.041062057870705874,0.8039518698896101
miconic,p22.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.18000000000000005,0,0.09999999999999987,23.16000000000001,28.10561752319336,0.00640441363195312,0.0,0.0035580075733072833,0.8240345539779683
miconic,p13.pddl,100,49,100,0,0,100,1.0,0.0,0.0,23.590000000000018,0,15.38000000000002,27.57000000000003,75.4406099319458,0.31269630536232823,0.0,0.2038689773833239,0.3654530368308348
miconic,p1.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.18000000000000005,0,0.09000000000000008,19.649999999999988,23.06011986732483,0.0078056836233124744,0.0,0.00390284181165624,0.8521204622116111
miconic,p32.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.45999999999999996,0,0.09999999999999987,4.139999999999999,5.349095344543457,0.08599584983454071,0.0,0.018694749964030567,0.7739626485108663
miconic,p21.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.21999999999999997,0,0.08000000000000007,6.15,7.551939964294434,0.029131587517930466,0.0,0.010593304551974726,0.8143602874330563
miconic,p23.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.18999999999999995,0,0.07999999999999985,5.950000000000001,7.496945858001709,0.025343653748973977,0.0,0.010671012104831132,0.7936565252968171
miconic,p3.pddl,50,6,56,0,0,56,1.0,0.0,0.0,0.7000000000000014,0,0.6099999999999988,12.020000000000003,15.602506399154663,0.044864586630640774,0.0,0.03909628263527252,0.7703890447147159
miconic,p29.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.25,0,0.33000000000000007,15.73,17.51077365875244,0.014276924873336025,0.0,0.018845540832803556,0.8983041130303027
miconic,p5.pddl,25,6,25,0,0,25,1.0,0.0,0.0,0.709999999999999,0,0.48,5.920000000000001,8.232804536819458,0.08624035671254865,0.0,0.05830333974932875,0.7190745235750547
miconic,p24.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.27,0,0.31000000000000005,3.480000000000001,4.454451560974121,0.06061352251879805,0.0,0.06959330363269406,0.7812409569089528
miconic,p14.pddl,5,2,5,0,0,5,1.0,0.0,0.0,0.23000000000000032,0,0.09000000000000008,1.1400000000000001,1.7724158763885498,0.1297663844383098,0.0,0.05077815043238207,0.643189905476839
miconic,p15.pddl,10,5,10,0,0,10,1.0,0.0,0.0,0.4800000000000001,0,0.4199999999999997,2.7099999999999995,4.618795394897461,0.10392320052329494,0.0,0.09093280045788299,0.5867330696211025
miconic,p4.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18000000000000005,0,0.08000000000000007,1.1500000000000008,1.6953656673431396,0.10617178551343655,0.0,0.047187460228194054,0.6783197407802893
miconic,p26.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.25,0,0.1100000000000001,2.0200000000000005,2.673825979232788,0.09349897934335036,0.0,0.04113955091107419,0.7554717530942711
miconic,p21.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.24,0,0.09999999999999987,2.5700000000000003,3.4225339889526367,0.0701234818338341,0.0,0.029218117430764173,0.7509056179706403
miconic,p9.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.08000000000000007,1.2199999999999998,1.6949489116668701,0.10029800829384072,0.0,0.04719906272651331,0.7197857065793272
miconic,p10.pddl,100,21,104,0,0,104,1.0,0.0,0.0,5.309999999999999,0,3.600000000000003,24.74999999999998,38.47220706939697,0.1380217150116111,0.0,0.09357404407566865,0.6433215530202209
miconic,p6.pddl,25,7,25,0,0,25,1.0,0.0,0.0,0.7999999999999988,0,0.559999999999998,6.310000000000003,8.867049932479858,0.09022166403615389,0.0,0.0631551648253076,0.7116233750851653
miconic,p5.pddl,50,11,52,0,0,52,1.0,0.0,0.0,1.6299999999999901,0,1.2899999999999985,12.410000000000018,17.709530115127563,0.09204083843013071,0.0,0.07284213593550257,0.7007526410539452
miconic,p13.pddl,5,2,5,0,0,5,1.0,0.0,0.0,0.23000000000000032,0,0.08000000000000007,1.1099999999999999,1.7550559043884277,0.13104995654263607,0.0,0.045582593580047306,0.6324584859231558
miconic,p22.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.18000000000000005,0,0.07000000000000006,5.989999999999999,7.456547975540161,0.02413985675281069,0.0,0.009387722070537497,0.8033207886074222
miconic,p35.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.52,0,0.10000000000000009,3.750000000000001,4.95055079460144,0.10503881720940189,0.0,0.02019977254026961,0.75749147026011
miconic,p17.pddl,100,49,100,0,0,100,1.0,0.0,0.0,25.26999999999999,0,19.76000000000002,27.630000000000003,81.38201522827148,0.3105108656884351,0.0,0.24280548895937817,0.3395099018192112
miconic,p18.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.19999999999999996,0,0.08000000000000007,2.4999999999999996,3.3719940185546875,0.059312086231316764,0.0,0.02372483449252673,0.7414010778914596
miconic,p20.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.18000000000000005,0,0.09999999999999987,5.820000000000002,7.343551158905029,0.024511301971625293,0.0,0.013617389984236252,0.7925320970825512
miconic,p1.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.17000000000000004,0,0.08000000000000007,9.900000000000004,11.818586111068726,0.014384123312414345,0.0,0.006768999205842049,0.8376636517229531
miconic,p7.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18000000000000005,0,0.07000000000000006,1.1600000000000001,1.6952791213989258,0.10617720570490245,0.0,0.041291135551906534,0.6842531034315935
miconic,p27.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.29000000000000015,0,0.07999999999999985,1.8600000000000003,2.4123120307922363,0.12021662052763554,0.0,0.03316320566279593,0.7710445316600071
miconic,p14.pddl,50,20,52,0,0,52,1.0,0.0,0.0,3.2100000000000026,0,2.969999999999991,13.420000000000007,23.60555672645569,0.13598493088715963,0.0,0.12581783325073598,0.5685102095033275
miconic,p31.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.5800000000000001,0,0.09999999999999987,4.069999999999999,5.195271968841553,0.11163996870202911,0.0,0.019248270465867058,0.7834046079607903
miconic,p34.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.51,0,0.6500000000000004,2.3500000000000005,3.7881078720092773,0.13463185770617647,0.0,0.1715896225666956,0.6203624815872839
miconic,p32.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.44999999999999996,0,0.6399999999999999,9.949999999999998,12.428213834762573,0.03620793832347162,0.0,0.05149573450449297,0.800597747374539
miconic,p10.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,1.1800000000000006,1.6929569244384766,0.10041602213617218,0.0,0.047254598652316224,0.6970053301216659
miconic,p10.pddl,25,3,25,0,0,25,1.0,0.0,0.0,0.34999999999999953,0,0.19000000000000083,5.370000000000001,6.77190637588501,0.051684116786723674,0.0,0.02805709196993587,0.7929820204134473
miconic,p0.pddl,50,2,64,0,0,64,1.0,0.0,0.0,0.2699999999999997,0,0.22000000000000086,13.080000000000005,15.428035020828247,0.017500608446603387,0.0,0.014259755030565795,0.8478072536354543
miconic,p0.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18000000000000005,0,0.08000000000000007,1.1800000000000006,1.6955628395080566,0.10615943909942287,0.0,0.04718197293307686,0.6959341007628834
miconic,p27.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.27,0,0.45999999999999996,15.619999999999994,17.70871067047119,0.015246733939259502,0.0,0.025975917081701373,0.8820517930786419
miconic,p8.pddl,50,2,72,0,0,72,1.0,0.0,0.0,0.2400000000000001,0,0.1900000000000015,15.019999999999996,17.206931829452515,0.013947867195545015,0.0,0.011042061529806553,0.8729040219878582
miconic,p15.pddl,25,17,25,0,0,25,1.0,0.0,0.0,1.9500000000000068,0,1.7500000000000009,7.349999999999999,13.73628544807434,0.14195977561556666,0.0,0.1273997986293543,0.5350791542432877
miconic,p20.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.18999999999999995,0,0.11999999999999988,11.620000000000005,14.347002983093262,0.013243183975350042,0.0,0.008364116194957916,0.8099252515450927
miconic,p24.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.27,0,0.30000000000000004,16.15,18.171875953674316,0.014858124757637176,0.0,0.016509027508485753,0.8887359808734827
miconic,p3.pddl,100,14,120,0,0,120,1.0,0.0,0.0,2.1699999999999946,0,1.8199999999999987,25.88000000000001,34.92382836341858,0.062135226912092764,0.0,0.05211341611981983,0.7410413237257905
miconic,p22.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18000000000000005,0,0.09000000000000008,1.3599999999999997,2.0129096508026123,0.0894227914940088,0.0,0.044711395747004425,0.6756388690658438
miconic,p8.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.16000000000000003,0,0.08000000000000007,1.2299999999999995,1.6924028396606445,0.09454013917400585,0.0,0.04727006958700296,0.7267773199001695
miconic,p23.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18000000000000005,0,0.07999999999999985,1.3700000000000006,1.997162103652954,0.09012788680035888,0.0,0.040056838577937195,0.685973360647176
miconic,p20.pddl,100,2,104,0,0,104,1.0,0.0,0.0,0.31999999999999906,0,0.22999999999999998,24.049999999999997,29.62234854698181,0.010802654606959025,0.0,0.007764407998751822,0.8118870103042666
miconic,p25.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.30000000000000004,0,0.2899999999999998,2.02,2.9189047813415527,0.10277827557708737,0.0,0.09935233305785104,0.6920403888857215
miconic,p7.pddl,25,8,25,0,0,25,1.0,0.0,0.0,1.0200000000000022,0,0.6599999999999986,6.3199999999999985,9.311569452285767,0.10954114719614927,0.0,0.07087956583280217,0.6787255394898645
miconic,p1.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.07000000000000006,2.1399999999999997,2.8176708221435547,0.060333520389962314,0.0,0.024843214278219793,0.7594925507912901
miconic,p0.pddl,100,4,128,0,0,128,1.0,0.0,0.0,0.5299999999999968,0,0.4899999999999969,26.199999999999985,31.012617826461792,0.017089818181932698,0.0,0.01580002058329626,0.8448174271068662
miconic,p13.pddl,25,12,25,0,0,25,1.0,0.0,0.0,1.3700000000000023,0,1.1400000000000001,6.649999999999997,11.248715877532959,0.12179167959396156,0.0,0.10134490126796786,0.5911785907298122
miconic,p7.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.07000000000000006,2.18,2.8154776096343994,0.06038051924770064,0.0,0.02486256674905322,0.7742913644705139
miconic,p27.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.28,0,0.09000000000000008,3.3199999999999994,4.043918132781982,0.06923977954206906,0.0,0.022255643424236502,0.8209859574273901
miconic,p0.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.19000000000000006,0,0.07999999999999985,5.140000000000001,6.19612717628479,0.030664315724055945,0.0,0.012911290831181423,0.829550435903408
miconic,p11.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.16000000000000003,0,0.08999999999999986,1.2000000000000006,1.6924421787261963,0.09453794168638767,0.0,0.053177592198592964,0.7090345626479077
miconic,p16.pddl,25,9,25,0,0,25,1.0,0.0,0.0,0.9700000000000014,0,0.8100000000000012,6.0499999999999945,9.644115924835205,0.10057946291397118,0.0,0.08398903604156356,0.6273255161129115
miconic,p1.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,1.1600000000000001,1.6917736530303955,0.1004862557680142,0.0,0.04728764977318305,0.6856709217111556
miconic,p3.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.09000000000000008,2.109999999999999,2.821826219558716,0.06024467375832416,0.0,0.03189423904852458,0.747742715470964
miconic,p25.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.25,0,0.29000000000000004,33.81999999999999,38.81573033332825,0.006440687779236326,0.0,0.007471197823914139,0.87129624277509
miconic,p6.pddl,5,2,5,0,0,5,1.0,0.0,0.0,0.2600000000000001,0,0.08000000000000007,1.2200000000000006,1.8130860328674316,0.143401909940702,0.0,0.0441236645971391,0.672885885106371
miconic,p21.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.22999999999999998,0,0.09999999999999987,11.790000000000001,14.165282964706421,0.016236880023721204,0.0,0.00705951305379182,0.8323165890420567
miconic,p31.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.55,0,0.77,37.290000000000006,42.39242076873779,0.012974017289562205,0.0,0.018163624205387086,0.8796383722323176
miconic,p33.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.47,0,0.71,19.300000000000008,23.212162017822266,0.020248006180515827,0.0,0.030587413591843058,0.8314606793275652
miconic,p32.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.44999999999999996,0,0.6399999999999999,19.479999999999997,23.173959493637085,0.019418347569113394,0.0,0.027617205431627937,0.8405986903251753
miconic,p7.pddl,50,23,50,0,0,50,1.0,0.0,0.0,5.050000000000004,0,3.0699999999999896,14.230000000000002,25.684328317642212,0.19661795074201838,0.0,0.119528140352078,0.554034344368103
miconic,p19.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.18000000000000005,0,0.1399999999999999,22.930000000000003,28.14215850830078,0.006396097866725733,0.0,0.0049747427852311205,0.8147918004667835
miconic,p27.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.27,0,0.1100000000000001,7.960000000000003,9.071576595306396,0.0297632938622485,0.0,0.012125786388323474,0.8774659968277708
miconic,p2.pddl,100,22,104,0,0,104,1.0,0.0,0.0,6.759999999999989,0,3.4700000000000113,24.31999999999999,39.946208477020264,0.16922757522503779,0.0,0.08686681746018994,0.6088187321705509
miconic,p20.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18999999999999995,0,0.06999999999999984,2.52,3.3261425495147705,0.057123228235578125,0.0,0.021045399876265584,0.7576343955455627
miconic,p2.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18000000000000005,0,0.07000000000000006,2.1400000000000006,2.8230481147766113,0.06376086863622,0.0,0.024795893358530018,0.75804588267506
miconic,p34.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.51,0,0.6799999999999999,19.86,23.406333446502686,0.021788974388733357,0.0,0.029051965851644473,0.8484882967847931
miconic,p27.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.28,0,0.5,30.84000000000001,34.027719497680664,0.008228585521844474,0.0,0.014693902717579416,0.9063199196202987
miconic,p17.pddl,5,2,5,0,0,5,1.0,0.0,0.0,0.22000000000000008,0,0.07999999999999985,1.13,1.757906436920166,0.12514886764135058,0.0,0.0455086791423092,0.6428100928851187
miconic,p28.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.25,0,0.3600000000000001,3.5999999999999988,4.797826528549194,0.052106927691609774,0.0,0.07503397587591809,0.7503397587591805
miconic,p32.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.45999999999999996,0,0.6399999999999999,38.510000000000005,44.72745728492737,0.010284510408666013,0.0,0.014308884046839668,0.8609923822559309
miconic,p30.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.52,0,0.7599999999999998,38.40999999999999,44.89813232421875,0.011581773518884302,0.0,0.01692720745067705,0.8554921555006652
miconic,p18.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.19999999999999996,0,0.07000000000000006,1.34,1.9475071430206299,0.1026953871346501,0.0,0.03594338549712757,0.6880590938021558
miconic,p9.pddl,50,7,56,0,0,56,1.0,0.0,0.0,0.919999999999998,0,0.8199999999999996,13.020000000000008,16.45320725440979,0.05591614970712896,0.0,0.049838307347658505,0.7913350752030663
miconic,p19.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,11.600000000000005,14.344667196273804,0.011851094045887627,0.0,0.005576985433358872,0.8086628878370382
miconic,p30.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.54,0,0.7600000000000005,4.15,6.046743392944336,0.08930426924187009,0.0,0.12568749004411353,0.686319846951409
miconic,p4.pddl,100,2,192,0,0,192,1.0,0.0,0.0,0.2599999999999999,0,0.1999999999999995,37.68999999999998,44.27390098571777,0.005872534251812885,0.0,0.004517334039856056,0.8512915998108755
miconic,p12.pddl,25,17,25,0,0,25,1.0,0.0,0.0,2.0800000000000045,0,1.7200000000000033,7.599999999999995,13.87568211555481,0.14990254047895052,0.0,0.12395787001143982,0.5477208209807792
miconic,p28.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.25,0,0.07999999999999985,1.9499999999999995,2.6625120639801025,0.09389628816414944,0.0,0.030046812212527765,0.7323910476803654
miconic,p11.pddl,10,2,12,0,0,12,1.0,0.0,0.0,0.2400000000000001,0,0.19999999999999973,2.8399999999999994,3.7291719913482666,0.06435745000681213,0.0,0.053631208339010014,0.7615631584139431
miconic,p20.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18999999999999995,0,0.07999999999999985,1.3800000000000001,2.002092123031616,0.09490072800061636,0.0,0.03995820126341735,0.6892789717939506
miconic,p23.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.17999999999999994,0,0.10000000000000009,11.690000000000001,14.377835988998413,0.01251926925148762,0.0,0.006955149584159798,0.8130569863882797
miconic,p4.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18000000000000005,0,0.07999999999999985,2.1499999999999995,2.8233633041381836,0.06375375061940322,0.0,0.02833500027529026,0.7615031323984269
miconic,p9.pddl,100,13,104,0,0,104,1.0,0.0,0.0,2.789999999999999,0,2.0600000000000036,24.260000000000005,31.991676092147827,0.08721018529831855,0.0,0.06439174971847189,0.7583222563932648
miconic,p8.pddl,100,3,108,0,0,108,1.0,0.0,0.0,0.38000000000000245,0,0.28000000000000114,22.440000000000005,25.803325176239014,0.014726784141368158,0.0,0.010851314630481775,0.8696553582428932
miconic,p11.pddl,100,38,100,0,0,100,1.0,0.0,0.0,19.589999999999993,0,11.479999999999997,28.04,64.50601553916931,0.303692606592707,0.0,0.17796789809516472,0.43468814134045475
miconic,p29.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.25,0,0.08000000000000007,1.8099999999999998,2.364408254623413,0.10573470106575072,0.0,0.03383510434104026,0.7655192357160352
miconic,p25.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.26,0,0.29000000000000004,3.63,4.980876207351685,0.05219965106063962,0.0,0.05822268772148266,0.7287874359620069
miconic,p21.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.24,0,0.07000000000000006,1.4300000000000004,2.0427703857421875,0.11748750700280111,0.0,0.03426718954248369,0.7000297292250235
miconic,p14.pddl,10,3,10,0,0,10,1.0,0.0,0.0,0.30999999999999994,0,0.24000000000000088,2.3999999999999995,3.692006826400757,0.0839651751950337,0.0,0.06500529692518764,0.6500529692518738
miconic,p25.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.26,0,0.30000000000000004,8.640000000000002,10.43210744857788,0.02492305617839889,0.0,0.02875737251353718,0.8282123283898709
miconic,p24.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.27,0,0.31999999999999984,31.84999999999999,34.92838931083679,0.007730101654479398,0.0,0.009161601960864466,0.9118656951672917
miconic,p33.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.47,0,0.7099999999999995,38.279999999999994,44.75451874732971,0.010501732856373137,0.0,0.015864319846861537,0.8553326249829014
miconic,p31.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.5700000000000002,0,0.81,9.66,11.96684741973877,0.04763159251615519,0.0,0.0676869998913784,0.807230146852735
miconic,p6.pddl,50,17,52,0,0,52,1.0,0.0,0.0,3.159999999999998,0,2.14999999999999,13.880000000000011,21.795105934143066,0.14498667772243806,0.0,0.09864599908330399,0.6368402173377985
miconic,p1.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.17000000000000004,0,0.09999999999999987,5.0299999999999985,6.183946132659912,0.02749053700551522,0.0,0.01617090412089128,0.8133964772808322
miconic,p18.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.18999999999999995,0,0.07999999999999985,11.640000000000006,14.338034391403198,0.013251467726560915,0.0,0.005579565358551955,0.8118267596693114
miconic,p4.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.18000000000000005,0,0.08000000000000007,5.08,6.1903321743011475,0.02907759954259983,0.0,0.012923377574488821,0.8206344759800394
miconic,p35.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.52,0,0.09000000000000008,2.0900000000000007,2.9900083541870117,0.17391255755918744,0.0,0.03010025034678247,0.6989947024975036
miconic,p29.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.25,0,0.31000000000000005,30.859999999999992,33.87894535064697,0.007379214359021535,0.0,0.009150225805186705,0.910890220477618
miconic,p16.pddl,100,41,100,0,0,100,1.0,0.0,0.0,17.04,0,12.11000000000002,26.139999999999983,63.19821619987488,0.26962786332620786,0.0,0.19161933244603185,0.41361926921050873
miconic,p26.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.25,0,0.40000000000000013,33.89,38.914597272872925,0.006424324482840611,0.0,0.010278919172544981,0.8708814268938733
miconic,p12.pddl,100,79,100,0,0,100,1.0,0.0,0.0,66.51000000000009,0,32.80000000000003,33.18999999999995,143.85428833961487,0.4623428384907205,0.0,0.2280084965042193,0.2307195731394823
miconic,p5.pddl,10,2,12,0,0,12,1.0,0.0,0.0,0.28000000000000025,0,0.18000000000000016,2.820000000000001,3.7962350845336914,0.07375728682893039,0.0,0.04741539867574096,0.7428412459199414
miconic,p29.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.25,0,0.32000000000000006,7.92,9.164401531219482,0.027279468184403435,0.0,0.0349177192760364,0.8642135520819009
miconic,p15.pddl,50,38,52,0,0,52,1.0,0.0,0.0,8.149999999999995,0,6.609999999999994,16.519999999999996,37.29980278015137,0.21849981481234312,0.0,0.1772127332404402,0.44289778413495823
miconic,p17.pddl,10,4,10,0,0,10,1.0,0.0,0.0,0.44999999999999984,0,0.3399999999999992,2.5700000000000003,4.150646924972534,0.1084168343234778,0.0,0.08191494148884973,0.6191805871363069
miconic,p8.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.08000000000000007,2.22,2.864421844482422,0.05934880029191988,0.0,0.02792884719619761,0.775025509694483
miconic,p10.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,2.1999999999999997,2.8187270164489746,0.06031091304973747,0.0,0.028381606141052867,0.7804941688789553
miconic,p6.pddl,10,3,12,0,0,12,1.0,0.0,0.0,0.3600000000000002,0,0.2500000000000002,3.0999999999999996,4.193490028381348,0.08584734852438822,0.0,0.059616214253047396,0.739241056737787
miconic,p32.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.45999999999999996,0,0.08999999999999986,2.3000000000000003,3.1827657222747803,0.14452838824443215,0.0,0.028277293352171464,0.7226419412221609
miconic,p8.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,5.3500000000000005,6.233479738235474,0.027272086721841556,0.0,0.012833923163219529,0.8582686115403076
miconic,p33.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.48,0,0.6800000000000002,9.840000000000005,12.473564863204956,0.03848138084533669,0.0,0.054515289530893664,0.7888683073294026
miconic,p22.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18000000000000005,0,0.08000000000000007,2.51,3.3705835342407227,0.053403215844210754,0.0,0.023734762597427017,0.7446781764942719
miconic,p17.pddl,50,24,50,0,0,50,1.0,0.0,0.0,4.47999999999999,0,4.290000000000009,13.620000000000003,26.678849697113037,0.1679232819578716,0.0,0.16080153562483757,0.5105167634522806
miconic,p3.pddl,25,2,25,0,0,25,1.0,0.0,0.0,0.24999999999999833,0,0.09000000000000008,5.070000000000003,6.31998348236084,0.03955706540970427,0.0,0.014240543547493646,0.8022172865088085
miconic,p28.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.25,0,0.3700000000000001,16.70000000000001,19.82146644592285,0.012612588512663926,0.0,0.018666630998742616,0.8425209126459507
miconic,p33.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.48,0,0.71,4.2,5.99175500869751,0.08011008449164589,0.0,0.11849616664389288,0.7009632393019016
miconic,p6.pddl,100,32,100,0,0,100,1.0,0.0,0.0,13.259999999999993,0,5.990000000000001,26.829999999999966,50.78635787963867,0.2610937376416238,0.0,0.11794505946254356,0.5282914766911585
miconic,p0.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.08000000000000007,2.2,2.8131792545318604,0.060429849866886515,0.0,0.028437576407946613,0.7820333512185312
miconic,p35.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.53,0,0.10999999999999988,9.02,10.666559934616089,0.04968799718454643,0.0,0.010312603189245474,0.8456334615181298
miconic,p31.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.5800000000000001,0,0.8200000000000001,18.859999999999992,22.17163109779358,0.026159554858267466,0.0,0.03698419824789538,0.8506365597015934
miconic,p5.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18000000000000005,0,0.09000000000000008,1.1699999999999995,1.6962871551513672,0.10611410895458785,0.0,0.05305705447729396,0.6897417082048206
miconic,p23.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.18000000000000005,0,0.14000000000000012,23.090000000000003,28.13927149772644,0.006396754088482478,0.0,0.004975253179930818,0.8205613994614466
miconic,p18.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.18999999999999995,0,0.1100000000000001,23.080000000000002,28.029540061950684,0.006778562886870899,0.0,0.003924431145030525,0.8234170075209495
miconic,p4.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.18000000000000005,0,0.08000000000000007,9.900000000000006,11.831886529922485,0.015213127639855694,0.0,0.006761390062158091,0.8367220201920634
miconic,p34.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.53,0,0.6800000000000002,39.180000000000014,44.95678114891052,0.01178910025262883,0.0,0.015125638059976614,0.8715036752792409
miconic,p24.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.27,0,0.09999999999999987,1.8800000000000003,2.4152138233184814,0.1117913442665803,0.0,0.04140420158021487,0.7783989897080408
miconic,p28.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.25,0,0.3800000000000001,32.95,38.684932470321655,0.006462464428283421,0.0,0.009822945930990803,0.851752811647755
miconic,p11.pddl,50,17,50,0,0,50,1.0,0.0,0.0,3.3300000000000094,0,2.499999999999991,13.520000000000005,21.940754175186157,0.1517723581154774,0.0,0.11394321179840573,0.6162048894057806
miconic,p9.pddl,25,4,25,0,0,25,1.0,0.0,0.0,0.49999999999999967,0,0.29000000000000004,5.850000000000001,7.291170835494995,0.06857609172533602,0.0,0.03977413320069492,0.8023402731864322
